Cust.ID,2008,2009 Q1,2009 Q2,2009 Q3,2009 Q4,# mailings,# phone,# email,AmCancer,RedCross,MS-Society,AmHeart,SaveChildren,WorldFood,Bloom/BW,BetterHome,Money,NY'er,FieldStream,PCWorld,RollingStone,Car,Vacation,Health/Fit
44,69,54,15,28,16,0,0,0,21,4,15,3,23,18,1,0,0,1,0,1,0,1,1,1
7,5,0,5,4,1,0,1,2,57,0,2,43,56,32,1,1,1,1,0,0,1,1,0,1
39,31,27,37,52,18,2,0,2,19,5,22,29,17,12,0,0,0,1,1,0,0,0,0,1
21,21,169,101,118,71,0,1,2,13,3,9,29,11,13,0,0,0,1,0,1,1,1,1,0
50,81,54,83,61,32,0,0,2,73,76,27,59,40,58,1,0,0,1,1,0,1,0,0,0
113,16,87,96,78,41,0,0,0,39,64,23,44,20,6,1,1,1,0,0,1,1,0,0,0
28,29,65,26,29,44,1,1,2,4,30,29,12,12,26,1,0,0,0,1,0,1,1,1,0
176,32,52,156,70,172,2,1,0,22,28,34,15,48,12,0,1,0,1,1,1,1,0,1,1
38,64,79,19,1,66,1,0,2,53,32,55,34,55,18,0,0,1,1,0,1,0,1,1,1
77,46,27,53,0,44,0,2,0,15,19,57,23,61,57,1,0,0,1,1,0,0,0,1,1
38,80,42,126,66,100,0,2,0,15,2,0,6,12,8,1,1,0,0,0,1,0,0,1,0
62,39,48,14,69,109,2,1,1,72,77,78,85,69,35,1,1,1,1,0,1,0,0,1,0
36,59,72,54,63,74,1,1,0,33,16,34,3,27,23,1,0,0,1,0,1,0,0,1,0
3,0,0,1,2,1,0,2,1,63,28,57,14,8,75,0,1,1,0,0,1,1,1,0,0
17,7,3,3,11,24,2,1,2,3,2,5,18,9,6,1,0,1,0,1,1,1,1,1,0
73,96,69,91,40,20,1,0,2,25,41,16,49,17,8,0,1,0,0,1,0,1,0,0,0
136,53,134,102,112,145,2,0,2,8,22,14,12,14,4,1,1,1,0,0,1,0,1,0,1
3,79,210,183,207,106,1,1,1,26,52,39,39,39,39,0,1,1,0,0,0,0,1,0,0
3,0,7,0,0,7,0,1,1,64,64,62,3,22,46,0,1,0,1,1,1,1,1,1,0
72,35,58,20,7,47,1,2,0,22,18,11,26,12,26,0,1,1,1,0,0,0,0,1,0
99,117,141,74,67,172,2,0,0,31,23,29,52,39,13,1,0,0,1,0,1,0,1,0,0
36,33,21,31,33,17,2,2,1,29,40,38,15,16,42,1,0,1,0,1,1,0,1,1,0
47,2,4,38,6,45,2,2,2,1,24,0,4,26,15,1,0,1,0,0,0,1,0,0,0
11,76,33,80,71,4,0,2,1,39,18,20,15,42,5,1,1,0,0,0,1,1,0,1,1
13,5,6,7,6,9,1,2,0,1,5,28,36,44,2,0,0,1,1,1,1,0,0,1,1
11,5,84,95,46,82,0,1,0,41,70,3,31,43,65,1,1,1,1,0,0,0,0,1,0
7,47,38,30,12,63,1,1,0,58,11,42,58,50,6,0,0,1,1,0,0,1,1,0,0
112,38,4,26,17,39,1,0,2,8,0,46,37,43,41,0,1,1,0,1,0,1,0,1,1
43,93,60,75,102,31,1,1,2,22,2,7,58,34,38,0,1,1,1,1,0,0,1,0,1
117,10,41,85,111,74,0,2,0,18,14,60,58,43,55,0,1,1,1,0,0,0,1,1,1
35,85,130,143,54,113,1,0,2,7,6,1,5,5,5,1,0,1,0,0,1,0,1,0,0
2,71,30,8,23,112,1,2,1,0,58,30,69,47,64,1,1,0,1,1,1,0,0,1,1
121,39,101,216,192,12,0,2,2,34,15,2,39,44,46,0,1,1,1,0,1,1,0,1,0
89,3,37,27,23,79,0,1,1,4,10,3,6,1,7,0,0,0,0,0,1,0,0,0,1
57,112,4,146,64,73,0,2,2,6,18,19,16,14,0,1,1,0,1,0,0,0,0,1,1
10,232,229,185,236,121,2,1,0,1,6,7,11,4,12,0,1,0,1,0,1,0,0,0,1
50,155,202,98,158,117,0,1,2,10,19,19,7,8,3,0,1,0,1,1,0,0,0,0,1
98,19,167,187,100,186,1,2,1,41,21,54,76,9,67,0,1,1,0,0,1,1,0,0,0
36,89,192,139,98,66,2,2,2,0,41,50,4,1,47,1,1,1,1,0,0,1,1,0,1
109,32,88,110,64,28,2,1,1,31,28,35,26,5,27,1,0,1,1,1,0,0,0,1,1
5,1,128,68,175,61,0,2,2,49,33,7,38,36,34,0,1,0,1,1,1,1,1,1,0
2,5,6,4,6,1,1,1,2,32,40,9,44,3,12,1,0,0,1,1,1,0,0,0,0
125,105,95,131,61,152,1,1,1,17,34,9,62,41,53,0,1,1,0,1,1,1,1,0,0
67,65,50,27,76,36,2,2,0,50,60,64,58,14,45,1,0,0,1,0,0,0,0,0,1
191,147,171,84,170,25,1,0,0,9,25,1,25,24,1,1,0,1,0,0,1,1,0,0,1
0,0,1,0,0,0,1,1,2,21,17,55,8,61,75,1,0,0,1,0,0,0,0,0,1
89,5,14,89,85,31,0,2,2,41,28,16,3,18,2,1,1,1,0,0,1,1,0,1,1
115,154,112,97,110,142,0,2,1,58,69,31,6,16,53,1,1,1,1,1,1,1,0,1,1
134,53,14,112,96,24,0,2,1,4,12,0,0,1,4,1,0,0,1,1,0,0,0,1,0
68,67,204,209,73,197,1,1,2,14,29,0,74,28,10,1,0,0,0,1,0,0,0,0,0
85,102,79,10,42,43,1,1,1,7,30,17,50,49,42,0,0,0,1,0,0,0,0,0,0
216,107,19,4,88,75,2,2,0,60,62,15,7,25,67,1,0,1,1,1,1,1,0,0,1
18,9,31,11,19,19,1,1,2,6,7,0,31,68,43,1,0,0,0,0,1,0,0,0,0
30,36,33,45,20,31,0,0,0,83,22,7,54,67,48,0,1,1,0,0,1,0,1,1,0
27,126,105,125,21,114,1,1,0,74,77,83,23,14,85,1,0,0,0,0,1,1,1,1,0
10,12,10,19,3,21,0,0,2,36,150,150,42,138,30,0,1,1,1,1,0,0,1,1,1
54,46,59,102,1,6,0,0,0,0,0,0,3,1,4,0,1,0,0,1,1,0,1,0,0
95,100,84,21,103,77,2,0,1,17,20,5,13,16,1,0,0,0,1,1,0,0,1,1,0
15,3,11,16,10,14,0,2,0,52,22,27,12,23,32,1,1,0,0,1,1,0,1,0,1
144,36,140,16,39,131,0,0,2,5,13,1,5,3,0,1,0,1,1,1,1,1,0,1,1
46,27,42,7,39,8,1,2,0,80,86,32,25,27,39,1,1,0,0,1,1,0,1,1,1
68,18,44,59,72,36,1,2,0,43,74,69,68,60,30,0,1,0,1,0,0,0,1,1,0
106,166,45,80,163,39,1,1,1,5,7,6,1,4,7,1,1,1,1,0,0,0,0,0,1
53,23,20,8,32,67,2,2,1,4,22,23,12,13,22,1,1,1,1,1,0,1,0,1,0
137,20,137,9,77,56,0,0,0,0,3,5,3,3,2,0,0,0,0,0,1,0,1,0,1
182,41,36,24,60,149,1,1,0,1,10,17,10,19,8,0,1,0,0,0,1,0,0,1,1
42,48,10,7,43,42,2,1,0,26,1,29,32,23,33,1,0,0,1,0,0,0,1,1,1
34,27,26,27,117,70,1,2,1,24,38,10,49,64,60,0,1,1,1,1,1,0,0,1,1
161,126,85,143,93,191,0,1,2,25,65,65,54,42,17,1,1,0,0,1,1,1,1,1,1
16,26,10,19,19,18,0,2,2,33,33,40,24,38,9,0,0,0,0,0,1,1,1,1,0
89,125,54,33,71,151,0,1,0,2,6,29,25,33,46,1,0,0,0,0,1,0,1,0,0
172,5,18,73,129,155,2,2,1,12,0,20,7,12,14,1,1,0,1,0,1,0,1,0,1
174,150,24,184,198,73,1,1,0,4,4,1,1,6,2,1,1,0,1,0,0,0,0,0,1
40,66,80,173,24,103,2,0,2,0,23,19,15,18,17,0,1,1,0,0,1,1,0,1,1
56,69,22,93,59,30,1,0,1,4,12,12,8,9,2,0,0,1,1,0,1,0,0,0,1
1,28,76,16,58,61,0,1,1,34,36,23,57,12,50,0,0,0,1,0,1,1,0,0,0
49,126,115,2,68,14,0,0,1,16,27,44,33,46,0,1,0,1,0,1,1,0,1,0,1
33,63,8,0,3,28,0,1,2,13,34,24,8,12,14,1,1,0,1,1,1,1,0,0,1
84,78,66,140,186,165,2,0,2,4,4,1,2,2,1,1,0,0,1,0,0,1,0,1,1
59,63,153,62,60,82,0,1,0,28,30,28,21,16,18,0,0,1,1,1,0,1,0,1,0
11,27,14,17,17,17,1,0,0,21,3,13,35,24,18,1,0,0,0,1,0,1,0,0,1
149,77,9,122,167,9,2,2,2,33,28,19,0,16,25,1,1,0,0,0,0,0,1,0,1
134,78,114,102,24,65,1,2,2,12,39,18,2,9,55,1,0,1,0,0,1,0,0,1,0
74,22,74,13,38,16,0,0,1,3,7,2,26,9,7,1,1,1,0,1,1,0,0,0,1
82,74,64,87,40,1,0,1,1,65,58,45,62,33,45,0,0,0,0,0,0,0,0,0,1
43,3,76,82,30,84,0,2,1,19,26,3,5,23,43,1,1,0,1,0,0,0,1,0,1
70,155,138,106,163,61,0,2,1,46,47,25,2,10,36,1,0,0,0,1,1,1,0,1,0
21,39,65,81,49,81,1,2,1,1,3,1,8,11,4,0,1,0,1,0,1,0,0,1,0
109,57,46,108,204,210,2,0,0,2,1,5,9,2,2,1,0,1,1,1,1,1,1,1,0
50,14,79,68,69,29,1,2,0,35,34,34,56,49,11,0,1,0,0,1,0,1,1,0,0
8,26,1,27,31,20,1,1,1,17,30,18,1,0,18,1,1,1,1,0,0,1,1,0,0
9,22,13,21,17,6,1,2,0,190,171,266,266,437,152,1,0,0,0,1,0,0,0,0,0
34,81,26,18,105,105,2,2,1,21,22,25,29,15,36,1,0,0,1,1,0,1,1,0,1
81,46,22,16,126,132,1,0,2,18,21,12,33,75,26,0,1,0,1,0,1,0,0,1,0
17,40,121,123,113,148,2,0,0,16,29,10,17,24,17,1,0,0,0,0,0,0,0,1,1
103,122,86,18,51,17,2,1,2,20,20,0,20,20,0,0,1,0,1,1,0,0,1,0,1
77,103,121,193,122,186,2,2,1,74,44,28,31,82,21,0,0,0,1,0,1,1,0,0,1
109,6,57,4,85,3,1,1,1,52,4,50,39,41,20,0,1,1,1,1,0,0,0,0,0
27,6,27,47,13,35,2,0,1,12,13,8,18,13,15,1,1,0,1,0,0,1,0,0,1
3,28,19,14,14,1,1,2,2,15,15,26,0,22,28,1,1,0,0,1,0,0,0,0,1
113,159,41,101,157,86,1,1,1,16,72,54,57,23,80,0,1,0,0,1,1,0,0,0,0
88,39,17,73,71,75,2,2,1,7,8,21,8,15,23,0,0,1,1,0,0,0,0,0,0
151,167,110,99,119,36,2,0,0,1,17,1,21,3,20,1,1,1,1,1,0,1,1,0,1
32,135,122,30,7,96,0,1,2,39,29,23,28,16,44,1,1,1,0,1,0,0,1,1,1
5,14,6,20,12,16,0,1,0,19,4,14,3,2,27,0,0,1,0,0,0,0,1,1,0
63,71,32,42,36,58,1,1,2,47,38,58,29,9,0,0,0,1,1,1,1,0,1,1,0
48,14,32,1,15,3,0,2,0,56,15,27,41,32,61,0,1,0,1,1,1,0,1,1,0
210,50,168,141,125,118,2,0,1,40,20,25,10,45,49,0,1,1,1,0,0,0,1,0,1
81,97,92,11,2,25,2,1,2,5,45,32,41,28,17,0,1,0,1,0,1,0,1,0,0
30,43,26,32,2,16,1,2,1,32,17,18,20,31,2,1,1,1,1,0,1,0,0,1,0
116,16,44,4,103,137,2,2,1,5,2,29,5,15,11,0,1,1,0,0,0,1,0,0,0
90,89,8,128,61,76,2,0,0,50,39,26,41,17,6,0,1,1,0,0,0,0,0,1,0
167,143,130,166,54,114,1,0,2,0,1,5,1,7,1,0,1,1,1,1,0,1,0,1,0
28,2,1,49,159,0,2,1,2,38,1,48,30,24,2,1,1,0,1,1,0,0,0,1,0
28,50,21,106,104,88,2,2,0,74,38,26,30,72,49,0,1,1,0,1,1,1,1,1,0
95,228,92,36,155,98,0,0,1,44,55,23,63,13,5,0,1,1,0,0,0,0,0,0,1
30,16,6,7,31,28,0,1,0,28,56,26,21,60,19,1,0,1,0,0,0,1,1,0,0
107,8,96,126,158,56,2,1,1,12,16,18,29,19,16,0,0,0,1,1,0,1,0,0,0
28,4,13,75,48,41,2,2,0,39,15,32,54,27,51,0,0,1,1,1,1,0,1,1,0
185,176,26,71,97,187,0,1,2,65,28,18,68,5,14,1,0,0,0,0,0,0,0,1,0
93,38,13,63,22,82,0,0,1,10,1,11,6,2,10,1,1,1,0,1,1,1,1,0,1
12,5,4,3,10,9,2,2,2,10,58,27,46,66,29,1,0,0,1,1,0,1,1,1,1
12,40,3,35,44,46,2,1,1,9,61,47,53,48,43,1,0,0,1,1,1,0,0,0,0
90,16,99,80,48,84,2,1,1,5,8,6,11,1,0,0,0,0,1,1,1,0,1,1,0
17,2,23,3,21,1,1,2,1,7,42,6,25,9,29,1,0,1,1,0,0,1,1,0,0
3,95,76,92,136,13,0,2,0,31,2,39,21,38,29,0,0,0,0,0,1,1,1,1,1
137,32,42,22,16,160,1,0,1,61,85,28,41,14,76,0,0,1,1,0,0,1,1,0,1
21,11,35,146,58,14,0,2,2,64,128,176,80,112,32,0,1,1,1,1,0,0,0,1,1
13,2,4,0,17,7,0,2,2,16,5,5,3,6,2,1,0,0,0,1,0,1,0,0,1
23,142,149,116,120,43,2,1,1,21,11,22,8,2,28,1,0,0,1,1,1,1,1,0,1
71,12,174,155,172,31,2,0,2,5,9,19,21,1,1,1,1,0,1,1,0,1,0,0,0
0,3,5,3,0,2,2,0,1,68,39,81,31,69,13,1,0,1,1,1,1,0,1,1,0
229,169,119,103,215,1,0,2,1,3,41,1,14,24,42,1,0,0,0,0,1,0,1,0,0
58,159,76,69,23,128,0,2,1,42,3,4,44,43,31,0,1,1,0,0,0,0,1,1,0
38,36,5,13,32,10,2,1,2,26,33,12,55,44,49,0,0,0,1,1,1,1,1,0,1
2,173,78,67,93,62,0,0,1,45,20,5,5,34,43,1,1,1,0,1,0,1,0,1,0
67,58,37,36,74,84,0,1,0,1,6,0,6,6,5,1,1,0,0,0,0,1,0,1,0
78,50,79,81,68,76,2,0,0,6,53,11,10,69,13,0,1,1,1,0,1,0,1,0,1
11,1,13,20,14,20,2,1,2,28,43,1,36,70,61,0,1,0,0,0,1,1,1,1,0
25,83,96,39,97,2,1,2,1,23,47,31,32,43,50,1,0,0,1,1,1,0,1,1,1
16,36,182,152,94,90,2,0,2,61,26,6,65,14,1,0,1,1,0,0,0,0,0,0,1
60,49,26,25,40,15,2,0,2,5,10,13,13,1,12,0,0,0,0,0,0,1,1,0,0
8,14,169,81,32,71,0,0,1,8,3,16,15,16,0,1,1,0,0,0,0,1,1,1,0
109,20,72,55,67,77,1,0,1,50,5,45,26,48,22,1,0,1,0,1,1,0,1,1,1
108,11,135,28,97,216,0,2,1,8,23,8,11,25,10,1,1,1,0,1,1,0,1,1,1
12,10,25,13,33,21,1,0,2,54,69,63,41,57,38,1,0,0,1,0,1,1,0,0,1
126,105,41,95,43,67,0,2,2,0,1,0,1,0,2,1,1,0,0,1,1,1,0,0,1
148,95,149,75,137,143,0,2,1,13,18,20,34,15,22,0,1,0,0,0,0,0,1,1,0
4,21,7,26,1,23,0,2,2,3,0,1,1,2,2,0,1,1,1,1,1,1,1,0,1
17,104,9,51,56,81,2,1,0,1,13,7,2,8,12,1,1,0,0,0,0,1,1,0,0
39,22,37,47,9,46,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
14,74,69,15,0,61,0,0,2,6,7,2,0,0,6,1,1,0,0,0,1,1,0,0,0
51,12,68,95,41,93,1,0,0,13,4,56,49,52,34,1,0,0,0,0,1,0,0,1,0
105,31,89,163,40,98,0,1,0,33,55,67,32,25,7,1,0,0,0,0,1,1,1,0,1
9,6,1,6,19,1,1,0,2,22,28,9,24,37,8,0,1,0,0,0,0,1,0,1,0
149,37,88,84,112,87,2,1,2,0,2,2,1,1,1,1,0,0,1,1,1,1,1,0,0
96,51,56,87,67,34,0,0,2,18,79,17,48,72,55,1,0,1,0,1,1,1,1,0,0
0,0,0,0,0,0,1,0,2,29,24,23,15,23,7,0,1,1,0,1,1,1,0,1,1
18,90,77,79,18,120,1,2,1,2,1,44,51,1,57,0,0,1,1,1,1,0,0,0,0
43,121,73,79,31,35,1,1,2,28,22,25,24,14,20,1,0,0,1,1,0,0,0,0,1
40,15,33,45,19,68,2,1,0,37,40,32,42,44,10,1,0,1,0,0,1,1,0,1,1
51,47,61,48,47,10,0,1,2,42,2,40,18,49,21,0,0,1,0,1,1,1,1,1,0
3,24,4,25,6,24,0,1,0,1,40,38,18,6,36,0,0,0,1,0,1,0,0,1,1
49,129,88,43,3,2,2,2,0,12,58,1,32,81,19,1,1,0,1,0,1,0,0,1,1
83,30,28,35,27,78,1,2,2,68,44,81,53,83,48,0,1,0,0,0,0,0,0,0,1
27,43,40,149,124,33,0,2,0,9,26,16,5,17,27,0,0,0,0,1,0,1,0,1,1
8,1,5,11,6,10,1,0,2,6,5,9,3,14,6,0,0,0,1,1,1,1,0,0,1
52,7,26,0,43,11,0,0,1,79,77,27,63,58,17,1,0,1,1,1,1,1,1,1,1
158,134,140,34,42,86,2,1,1,0,0,0,2,0,1,0,0,1,1,0,1,1,0,1,1
22,21,17,18,3,25,2,1,1,7,2,13,8,7,10,0,1,0,1,1,1,0,1,1,1
80,127,121,64,53,158,0,1,0,18,11,16,18,16,3,0,0,0,1,1,1,1,0,0,0
2,3,2,2,3,0,1,1,0,0,35,64,15,16,76,0,1,1,1,1,0,0,0,1,1
34,48,28,5,25,66,2,1,2,85,50,46,54,60,32,0,1,0,1,1,0,0,0,0,1
1,10,10,33,19,21,1,0,2,41,62,74,4,19,11,0,1,0,1,1,0,1,1,1,0
16,65,52,84,73,35,1,0,2,7,46,19,41,24,56,0,1,1,1,0,0,0,0,1,1
62,93,8,75,21,114,1,2,2,5,29,11,6,25,29,0,0,1,1,1,0,0,0,1,1
36,126,44,156,158,144,1,0,0,56,56,48,10,39,23,1,1,0,0,0,1,1,1,0,1
13,2,7,21,7,28,1,2,1,34,11,19,60,22,10,0,0,0,0,1,1,0,1,1,1
87,135,118,91,34,133,0,1,0,53,24,24,13,39,50,1,1,0,0,1,1,1,1,1,0
38,43,56,38,10,16,0,0,1,108,36,180,198,144,54,0,0,0,1,0,1,1,1,1,1
162,78,76,50,146,49,2,1,2,21,44,29,16,28,38,1,0,1,0,1,1,1,1,0,0
73,28,4,52,38,75,2,0,2,27,41,30,30,25,26,0,1,0,0,1,1,1,0,0,0
20,28,26,37,17,24,2,0,1,1,25,4,4,2,24,0,1,1,0,1,0,1,0,0,1
135,113,141,136,129,108,0,2,0,24,20,45,41,4,3,0,1,1,0,0,1,0,1,1,1
0,3,0,4,10,3,0,0,0,49,59,7,35,24,19,0,1,0,0,1,1,0,1,0,1
17,24,35,26,18,36,1,1,2,0,16,8,19,5,11,0,1,0,0,0,0,1,1,0,0
8,0,16,22,22,12,2,1,1,61,62,24,82,72,11,0,1,1,0,0,1,0,0,1,0
70,71,64,1,41,12,0,2,1,51,34,102,0,34,153,1,0,1,1,0,0,0,0,1,0
13,34,11,18,50,54,0,0,2,57,59,42,32,19,60,0,0,0,1,0,1,1,1,1,1
33,54,21,72,96,9,1,2,2,29,37,85,7,13,39,0,0,0,1,1,0,0,1,1,1
37,40,117,45,31,74,2,1,0,47,26,66,59,55,17,1,0,1,0,1,1,1,0,0,0
7,61,9,76,17,4,1,2,0,23,1,26,11,17,14,0,0,0,0,0,0,1,1,0,1
81,73,73,44,71,142,2,1,0,6,37,27,34,37,22,0,1,0,0,0,0,0,0,1,1
44,32,23,47,28,20,1,2,1,23,23,9,14,24,1,1,0,0,0,0,0,0,0,1,0
49,50,40,11,12,37,1,0,2,2,46,55,47,62,21,1,0,0,0,0,0,0,0,0,1
100,78,39,192,24,5,1,2,0,27,41,38,9,16,19,0,1,1,1,1,1,0,0,1,0
27,87,113,6,94,166,0,0,2,36,11,15,24,15,18,0,1,1,0,0,0,0,0,0,1
45,78,176,113,114,54,1,0,2,1,47,30,11,33,6,0,0,1,0,1,1,1,0,0,0
135,152,34,14,93,49,1,1,1,38,27,58,8,18,52,0,0,0,0,1,1,0,1,1,1
65,100,22,31,91,4,0,2,0,54,5,25,13,65,24,1,0,0,0,0,0,0,0,0,1
79,92,43,73,48,87,0,2,0,7,4,4,3,5,23,0,1,1,0,1,0,0,0,0,1
63,77,65,76,0,80,0,2,1,34,37,36,37,43,0,1,0,1,1,1,1,0,1,1,1
71,36,19,124,63,85,2,1,1,30,26,3,26,3,6,0,0,0,1,0,0,0,1,0,0
32,12,32,193,57,134,0,0,0,64,41,0,43,18,69,1,0,0,1,1,1,0,1,0,1
60,10,96,12,175,166,1,0,1,29,25,21,45,40,15,1,1,0,1,1,0,0,0,0,0
79,38,32,32,136,23,1,2,1,58,52,54,43,66,52,1,0,1,1,0,0,1,1,1,0
108,109,60,33,66,26,0,1,0,11,23,33,42,39,6,1,1,0,1,0,0,1,0,0,0
53,82,5,79,64,43,1,1,0,11,19,20,8,13,17,1,0,0,1,1,1,1,1,1,1
104,199,193,16,196,14,1,0,1,32,35,14,12,3,35,1,0,1,0,1,1,0,1,0,1
38,86,87,9,33,61,2,2,1,1,56,2,69,49,15,0,1,0,0,1,0,0,1,0,1
59,171,18,165,9,36,0,2,2,23,10,1,18,7,5,0,0,1,0,0,1,1,1,0,0
136,109,13,55,38,41,1,0,0,17,7,17,11,17,6,0,0,0,1,0,1,0,0,1,0
214,117,94,40,188,75,2,1,2,10,5,3,9,12,8,0,0,0,0,1,0,0,1,0,0
77,145,161,15,175,67,0,0,2,59,21,44,23,35,13,0,1,1,1,0,1,0,0,1,1
113,21,50,13,106,150,2,2,2,2,2,4,3,2,1,0,1,0,0,1,1,0,0,1,1
128,157,187,147,189,54,1,1,2,28,63,61,13,14,45,1,0,0,1,0,1,0,0,0,1
19,4,18,10,17,5,0,0,2,47,20,50,8,37,51,0,1,1,0,1,0,1,1,1,1
158,56,2,28,154,122,2,0,2,75,57,44,92,26,44,0,1,1,1,1,1,1,1,0,0
66,142,89,68,130,42,0,2,0,21,43,16,10,7,15,0,0,1,1,0,0,0,0,1,0
108,13,172,83,34,129,2,1,2,180,144,168,84,132,144,1,1,0,1,1,0,0,0,1,0
4,80,167,22,160,122,1,2,1,41,36,31,12,3,34,1,1,1,1,1,1,0,1,1,0
20,49,48,37,100,50,0,0,1,1,0,10,16,17,37,0,1,0,0,0,0,0,1,1,1
158,91,39,76,38,9,1,1,1,94,55,8,10,55,16,0,1,0,0,0,1,0,1,1,1
0,6,3,2,0,6,1,2,2,6,14,14,9,16,19,1,1,1,0,0,0,1,1,1,1
8,17,31,24,50,40,1,2,0,5,7,1,7,6,1,0,0,1,1,0,1,1,1,0,0
7,1,28,48,1,28,0,2,0,3,15,15,74,8,32,0,1,0,0,0,1,0,0,1,0
57,5,41,93,3,86,2,1,0,31,36,27,13,7,26,1,1,1,0,1,1,0,1,1,1
35,54,34,11,45,44,1,0,0,54,18,23,4,6,73,0,0,1,0,0,1,1,1,0,0
6,36,133,4,111,35,2,2,1,11,29,29,20,31,0,0,0,1,1,0,1,0,0,1,0
81,58,22,31,48,29,2,2,1,13,11,25,25,22,8,1,0,0,1,1,1,1,1,0,1
32,21,3,32,11,54,0,2,0,6,27,7,18,23,31,0,0,0,0,1,0,1,1,1,0
19,70,58,59,84,66,2,2,1,13,9,11,2,8,18,1,0,0,1,1,1,0,1,1,1
8,24,20,52,2,39,1,0,2,40,45,40,53,36,35,1,0,1,1,1,0,0,1,1,0
55,55,15,125,2,75,1,1,1,16,60,32,0,3,37,1,0,0,0,1,1,1,1,1,1
106,173,82,95,168,68,0,0,1,16,16,7,31,40,27,0,0,1,1,1,1,0,1,1,0
35,13,8,25,21,7,1,2,1,76,53,61,79,28,27,1,1,1,0,1,1,0,1,1,1
24,6,6,16,33,6,1,2,0,3,6,4,2,4,2,1,0,0,0,1,0,0,1,0,1
50,130,153,72,109,162,0,1,1,18,69,38,34,61,55,0,1,1,1,1,0,0,1,0,1
64,26,34,12,74,53,0,0,0,69,90,70,51,32,89,0,0,0,0,0,0,1,0,1,0
24,79,55,78,96,24,2,0,0,46,33,1,11,36,31,1,1,0,0,0,0,1,0,0,1
13,146,52,5,147,9,2,1,1,17,35,18,41,4,4,0,0,1,1,0,1,1,1,0,0
104,41,16,67,68,21,2,1,0,8,27,17,3,21,15,1,0,0,0,1,0,1,0,0,1
188,24,72,25,53,141,0,2,2,26,28,10,0,16,31,0,0,0,0,0,0,0,1,0,1
3,3,3,6,10,11,1,0,0,38,22,28,53,9,33,1,0,1,0,1,0,0,0,0,1
43,16,41,86,22,30,0,2,0,8,21,9,9,2,9,0,0,0,1,0,0,1,0,1,0
215,120,49,93,184,26,0,1,0,2,5,7,14,24,34,0,1,0,1,0,0,0,0,0,1
2,1,6,0,3,3,1,0,2,18,70,90,89,87,45,0,1,0,0,1,1,1,0,1,0
9,38,59,54,75,56,0,2,0,17,12,21,24,19,19,1,0,0,1,0,0,0,1,1,0
0,18,26,22,13,9,2,0,0,9,1,96,99,94,60,0,1,1,0,1,0,1,1,1,1
14,118,157,166,69,149,2,2,0,8,8,8,31,24,28,1,1,1,0,0,0,0,1,1,0
81,86,97,91,109,195,1,2,0,24,30,49,56,10,15,0,1,1,0,0,0,0,0,0,0
11,17,26,11,3,18,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
125,55,128,37,153,135,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67,173,212,101,180,15,1,0,0,1,29,34,35,26,38,0,0,0,1,0,0,0,1,0,1
-57,43,42,140,42,65,1,0,2,17,18,19,9,7,0,0,1,0,0,1,1,0,0,1,0
47,36,151,167,119,144,1,0,1,4,12,5,13,0,5,0,1,0,1,0,1,0,1,0,0
107,30,91,63,48,22,0,1,0,21,6,2,10,10,17,0,1,0,1,1,1,1,1,1,1
14,12,1,4,6,4,2,1,0,48,58,52,7,69,25,0,0,1,0,1,1,1,1,1,1
20,2,17,20,21,7,1,1,1,19,86,72,46,22,88,0,0,0,0,0,1,0,0,0,1
226,140,174,166,142,13,2,2,2,29,14,9,30,17,13,0,1,1,1,0,1,1,0,0,1
23,57,85,72,39,19,0,1,0,6,12,10,13,7,14,0,1,0,1,1,0,1,0,0,0
16,72,38,81,106,53,2,1,1,11,3,7,3,8,4,1,1,1,0,1,1,0,1,1,0
16,74,94,7,7,107,1,0,0,10,23,39,36,7,31,0,1,0,0,1,1,0,1,0,0
9,177,40,51,178,16,2,1,2,6,7,6,2,4,8,0,0,0,1,0,1,0,0,1,0
39,12,45,109,22,49,0,1,1,5,43,7,36,25,20,1,1,0,1,1,0,0,1,1,0
5,8,4,16,10,15,0,2,1,31,58,67,9,12,56,1,1,0,0,0,0,1,0,1,1
175,195,112,108,75,124,2,0,2,26,70,31,67,29,66,0,1,1,0,0,1,1,1,0,1
85,193,147,29,3,156,1,1,0,51,29,29,84,62,70,1,0,0,0,1,0,0,1,1,0
8,12,36,48,46,27,1,1,1,15,8,4,6,5,10,0,0,1,1,0,0,0,1,0,0
60,124,64,78,122,129,1,2,1,4,3,9,0,19,6,1,1,1,0,1,0,0,0,1,1
216,106,94,124,48,76,0,2,0,11,0,33,37,31,15,0,1,0,1,1,0,1,0,1,0
13,58,5,85,59,3,1,0,0,47,17,8,56,55,36,0,1,0,0,0,0,0,1,0,0
43,112,100,56,128,165,2,1,2,13,70,38,3,69,13,1,1,0,0,1,1,1,1,0,0
108,25,0,107,152,15,2,0,1,16,7,25,17,9,2,1,1,1,1,0,0,0,0,1,1
194,179,91,116,133,37,2,0,1,14,23,4,12,26,6,0,0,0,1,0,1,1,0,1,0
56,102,101,142,84,112,0,1,1,15,24,22,43,43,34,1,1,0,0,1,1,1,1,1,0
141,140,58,4,18,52,2,0,0,14,37,31,19,6,24,1,1,0,0,0,0,0,1,0,0
